ASN,CC,Name,IXP Number (IX-F ID),Switch Name,IPv4 Address,IPv6 Address,MAC Address,Vendor,MANRS,IXP Switch
201122,PL,KSINTER,548,EPIX-KAT-4DC21-S075,178.216.40.250,2001:7f8:5b::250,D4:CA:6D:98:AC:19,Routerboard.com,0,548+EPIX-KAT-4DC21-S075
56682,PL,INTERIA,548,EPIX-KAT-4DC21-S075,178.216.41.38,2001:7f8:5b::293,ac:4b:c8:95:2f:c0,Juniper Networks,0,548+EPIX-KAT-4DC21-S075
60534,PL,LAGUNA,548,EPIX-KAT-4DC11-S025,178.216.40.3,2001:7f8:5b::3,6c:b3:11:3b:23:8a,"Shenzhen Lianrui Electronics Co.,Ltd",0,548+EPIX-KAT-4DC11-S025
25441,IE,Imagine,645,swi2-pwt1-1,194.88.240.7,2001:7f8:18:12::7,30:7c:5e:fa:17:f1,Juniper Networks,0,645+swi2-pwt1-1
212657,PL,SITEKOMP,548,EPIX-KAT-4DC21-S072,178.216.41.40,2001:7f8:5b::295,C4:AD:34:0A:49:CF,Routerboard.com,0,548+EPIX-KAT-4DC21-S072
50994,PL,ESBL,548,EPIX-KAT-4DC21-S071,178.216.40.31,2001:7f8:5b::31,00:1b:21:7c:ab:18,Intel Corporate,0,548+EPIX-KAT-4DC21-S071
16839,IE,ServiceNow,20,swi1-pwt1-1,185.6.36.157,,f8:f2:1e:42:1c:92,Intel Corporate,0,20+swi1-pwt1-1
56575,PL,TEPSANET,548,EPIX-KAT-4DC11-S030,178.216.41.41,2001:7f8:5b::297,B4:FB:E4:29:40:94,Ubiquiti Networks Inc.,0,548+EPIX-KAT-4DC11-S030
206454,PL,JAWORNET,548,EPIX-KAT-4DC21-S078,178.216.40.33,2001:7f8:5b::33,ac:1f:6b:8d:66:98,"Super Micro Computer, Inc.",0,548+EPIX-KAT-4DC21-S078
197833,PL,ZAPNET,548,EPIX-KAT-4DC21-S073,178.216.41.42,2001:7f8:5b::298,1c:34:da:5a:6a:48,"Mellanox Technologies, Inc.",0,548+EPIX-KAT-4DC21-S073
198424,PL,HLG,548,EPIX-KAT-4DC21-S075,178.216.40.34,2001:7f8:5b::34,ac:1f:6b:2d:15:db,"Super Micro Computer, Inc.",0,548+EPIX-KAT-4DC21-S075
39093,IE,WestNet,645,swi2-cwt2-1,194.88.240.24,2001:7f8:18:12::24,70:e4:22:05:d6:58,"Cisco Systems, Inc",0,645+swi2-cwt2-1
48956,PL,HYPERNET,548,EPIX-KAT-4DC21-S078,178.216.41.43,2001:7f8:5b::299,d4:c9:3c:67:28:00,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC21-S078
41314,PL,B2BECOTRAS,548,EPIX-KAT-4DC21-S077,178.216.40.36,2001:7f8:5b::36,64:3a:ea:9d:29:40,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC21-S077
199723,PL,STRZYZNET,548,EPIX-WAR-LI42-S128,178.216.41.49,2001:7f8:5b::305,0c:c4:7a:ea:46:77,"Super Micro Computer, Inc.",0,548+EPIX-WAR-LI42-S128
30851,PL,SILEMAN,548,EPIX-KAT-4DC11-S021,178.216.40.40,2001:7f8:5b::40,6c:b3:11:3c:76:c8,"Shenzhen Lianrui Electronics Co.,Ltd",0,548+EPIX-KAT-4DC11-S021
24637,IE,Webdiscount UK Ltd.,20,swi1-cwt1-2,185.6.36.99,,00:26:cb:06:ad:1b,"Cisco Systems, Inc",0,20+swi1-cwt1-2
198498,PL,DOLNETGR,548,EPIX-WAR-LI01-S115,178.216.41.51,2001:7f8:5b::307,f8:0b:cb:34:d9:00,"Cisco Systems, Inc",0,548+EPIX-WAR-LI01-S115
51944,PL,PROMEDIA,548,EPIX-KAT-4DC11-S026,178.216.40.44,2001:7f8:5b::44,90:e2:ba:b6:6c:f4,Intel Corporate,0,548+EPIX-KAT-4DC11-S026
34969,PL,PRESTIZGLI,548,EPIX-KAT-4DC21-S075,178.216.41.52,2001:7f8:5b::308,00:15:17:3a:cb:80,Intel Corporate,0,548+EPIX-KAT-4DC21-S075
43495,PL,AWBNET,548,EPIX-KAT-4DC21-S076,178.216.40.45,2001:7f8:5b::45,0c:c4:7a:1f:d8:ba,"Super Micro Computer, Inc.",0,548+EPIX-KAT-4DC21-S076
31084,IE,Magrathea,20,swi1-kcp1-2,185.6.36.83,2001:7f8:18::83,70:0f:6a:3d:9a:04,"Cisco Systems, Inc",0,20+swi1-kcp1-2
197375,PL,SIMANT,548,EPIX-KAT-4DC21-S070,178.216.41.54,2001:7f8:5b::310,dc:2c:6e:3b:e3:13,Routerboard.com,0,548+EPIX-KAT-4DC21-S070
197181,PL,NETICO,548,EPIX-KAT-4DC11-S023,178.216.40.46,2001:7f8:5b::46,0C:C4:7A:58:43:4C,"Super Micro Computer, Inc.",0,548+EPIX-KAT-4DC11-S023
203985,PL,ENETKOMPRA,548,EPIX-KAT-4DC21-S075,178.216.41.57,2001:7f8:5b::313,6c:b3:11:07:89:34,"Shenzhen Lianrui Electronics Co.,Ltd",0,548+EPIX-KAT-4DC21-S075
200889,PL,MARWITBOG,548,EPIX-KAT-4DC21-S074,178.216.40.47,2001:7f8:5b::47,D4:CA:6D:77:5A:79,Routerboard.com,0,548+EPIX-KAT-4DC21-S074
42310,IE,IE Domain Registry,645,swi2-kcp1-2,194.88.240.41,2001:7f8:18:12::41,08:05:e2:fa:e4:81,Juniper Networks,0,645+swi2-kcp1-2
203778,PL,SPEEDNETB,548,EPIX-KAT-4DC21-S073,178.216.41.63,2001:7f8:5b::319,00:25:90:eb:da:80,"Super Micro Computer, Inc.",0,548+EPIX-KAT-4DC21-S073
60782,PL,INTERPLAK,548,EPIX-KAT-4DC11-S026,178.216.41.65,2001:7f8:5b::321,00:1a:8c:21:07:9c,Sophos Ltd,0,548+EPIX-KAT-4DC11-S026
34245,IE,Magnet Networks,20,swi1-kcp1-2,185.6.36.32,2001:7f8:18::32,f8:13:08:41:30:4c,Nokia,0,20+swi1-kcp1-2
200594,PL,SOFTPART,548,EPIX-KAT-4DC11-S023,178.216.41.66,2001:7f8:5b::322,6c:b3:11:3b:77:84,"Shenzhen Lianrui Electronics Co.,Ltd",0,548+EPIX-KAT-4DC11-S023
199846,PL,COMNETMM,548,EPIX-KAT-4DC11-S028,178.216.41.67,2001:7f8:5b::323,00:ee:ab:04:43:01,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC11-S028
43760,,INEX Route Servers,645,,194.88.240.8,2001:7f8:18:12::8,00:0c:29:e0:d7:2e,"VMware, Inc.",0,645
47672,PL,VIRTUAOP,548,EPIX-KAT-4DC11-S026,178.216.41.72,2001:7f8:5b::328,84:b2:61:f2:8e:02,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC11-S026
43760,IE,INEX Route Servers,645,swi2-cwt1-1,194.88.240.9,2001:7f8:18:12::9,00:0c:29:00:9d:a8,"VMware, Inc.",0,645+swi2-cwt1-1
197310,PL,JUTRAPOL,548,EPIX-KAT-4DC11-S027,178.216.41.76,2001:7f8:5b::332,2c:53:4a:00:0d:b6,Shenzhen Winyao Electronic Limited,0,548+EPIX-KAT-4DC11-S027
43760,IE,INEX Route Servers,646,swic-cix-edge1,185.1.69.8,2001:7f8:18:210::8,00:0c:29:b9:7b:2d,"VMware, Inc.",0,646+swic-cix-edge1
206369,PL,TELEKOMPL,548,EPIX-KAT-4DC11-S022,178.216.41.79,2001:7f8:5b::647,6C:3B:6B:60:21:B5,Routerboard.com,0,548+EPIX-KAT-4DC11-S022
43760,IE,INEX Route Servers,646,swic-cix-edge2,185.1.69.9,2001:7f8:18:210::9,00:0c:29:8a:85:3d,"VMware, Inc.",0,646+swic-cix-edge2
58321,PL,OXYLION,548,EPIX-KAT-4DC21-S074,178.216.41.83,2001:7f8:5b::339,44:f4:77:19:db:4e,Juniper Networks,0,548+EPIX-KAT-4DC21-S074
39233,IE,Blue Face Limited,20,swi1-kcp1-2,185.6.36.36,2001:7f8:18::36,f0:4b:3a:21:4d:68,Juniper Networks,0,20+swi1-kcp1-2
42927,PL,SNETKRA,548,EPIX-KAT-4DC21-S074,178.216.41.89,2001:7f8:5b::345,54:1e:56:9a:17:f0,Juniper Networks,0,548+EPIX-KAT-4DC21-S074
199978,PL,NETCOMCOK,548,EPIX-KAT-4DC21-S075,178.216.41.91,2001:7f8:5b::347,6c:8b:d3:f6:d2:80,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC21-S075
39449,IE,Fastcom Broadband Ltd,20,swi1-cwt1-1,185.6.36.41,,5c:5a:c7:1d:7e:81,"Cisco Systems, Inc",0,20+swi1-cwt1-1
42830,PL,TVSAT364-AS,548,EPIX-WAR-LI01-S119,178.216.41.93,2001:7f8:5b::349,5c:5e:ab:de:b3:c0,Juniper Networks,0,548+EPIX-WAR-LI01-S119
34169,PL,MEDIACOM,548,EPIX-KAT-4DC12-S091,178.216.41.99,2001:7f8:5b::355,00:1c:c4:de:33:50,Hewlett Packard,0,548+EPIX-KAT-4DC12-S091
47680,IE,BBnet,646,swic-cix-edge1,185.1.69.17,,08:55:31:35:77:62,Routerboard.com,0,646+swic-cix-edge1
207998,PL,DATAMAX,548,EPIX-KAT-4DC21-S071,178.216.42.102,2001:7f8:5b::663,00:10:e0:c6:a2:22,Oracle Corporation,0,548+EPIX-KAT-4DC21-S071
205485,PL,NETSOLESZ,548,EPIX-KAT-4DC21-S077,178.216.42.104,2001:7f8:5b::665,d4:eb:68:72:00:00,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC21-S077
42090,IE,Rapid Broadband,20,swi1-pwt1-1,185.6.36.160,,08:55:31:b1:98:d7,Routerboard.com,0,20+swi1-pwt1-1
205873,PL,SKYNETMUJA,548,EPIX-KAT-4DC21-S072,178.216.42.105,2001:7f8:5b::667,64:D1:54:D5:A8:59,Routerboard.com,0,548+EPIX-KAT-4DC21-S072
201966,PL,OPTIKABEL,548,EPIX-KAT-4DC11-S028,178.216.42.107,2001:7f8:5b::669,D4:CA:6D:01:12:41,Routerboard.com,0,548+EPIX-KAT-4DC11-S028
49567,IE,Aptus Broadband,645,swi2-cwt2-1,194.88.240.90,2001:7f8:18:12::90,e4:5d:37:8e:83:7c,Juniper Networks,0,645+swi2-cwt2-1
44692,PL,DOMTELWEG,548,EPIX-KAT-4DC11-S025,178.216.42.109,2001:7f8:5b::672,00:30:88:20:40:90,Ericsson,0,548+EPIX-KAT-4DC11-S025
57889,PL,MAXSERWISK,548,EPIX-KAT-4DC21-S074,178.216.42.117,2001:7f8:5b::690,b8:ca:3a:6a:c0:68,Dell Inc.,0,548+EPIX-KAT-4DC21-S074
38987,PL,STOST,548,EPIX-KAT-4DC21-S074,178.216.42.128,2001:7f8:5b::698,88:90:09:85:30:05,Juniper Networks,0,548+EPIX-KAT-4DC21-S074
204700,PL,SGTSA,548,EPIX-KAT-4DC21-S073,178.216.42.129,2001:7f8:5b::699,0c:42:a1:6c:3f:39,"Mellanox Technologies, Inc.",0,548+EPIX-KAT-4DC21-S073
204700,PL,SGTSA,548,EPIX-KAT-4DC11-S021,178.216.42.13,2001:7f8:5b::539,ac:1f:6b:2c:5e:31,"Super Micro Computer, Inc.",0,548+EPIX-KAT-4DC11-S021
43599,IE,Bluebox Broadband,20,swi1-cwt1-1,185.6.36.73,,e0:ac:f1:14:bc:4c,"Cisco Systems, Inc",0,20+swi1-cwt1-1
200125,PL,INTERTOR,548,EPIX-WAR-LI01-S117,178.216.42.14,2001:7f8:5b::540,00:02:c9:52:ae:f4,"Mellanox Technologies, Inc.",0,548+EPIX-WAR-LI01-S117
202126,PL,MACROSATBA,548,EPIX-KAT-4DC21-S076,178.216.42.17,2001:7f8:5b::543,28:ac:9e:0e:fe:00,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC21-S076
44732,PL,KOLPINGKRA,548,EPIX-KAT-4DC11-S021,178.216.42.2,2001:7f8:5b::530,4c:e1:76:77:55:03,"Cisco Systems, Inc",0,548+EPIX-KAT-4DC11-S021
60277,IE,Telcom,645,swi2-kcp1-2,194.88.240.50,,88:90:09:80:0c:0c,Juniper Networks,0,645+swi2-kcp1-2
197405,PL,TOMKOW,548,EPIX-KAT-4DC21-S076,178.216.42.23,2001:7f8:5b::550,00:30:88:21:f6:0a,Ericsson,0,548+EPIX-KAT-4DC21-S076
200274,PL,ESABKOZIEN,548,EPIX-KAT-4DC11-S030,178.216.42.25,2001:7f8:5b::555,f4:92:bf:85:a6:7b,Ubiquiti Networks Inc.,0,548+EPIX-KAT-4DC11-S030
47329,PL,WDM-AS,548,EPIX-KAT-4DC21-S076,178.216.42.27,2001:7f8:5b::561,2c:6b:f5:7a:66:c0,Juniper Networks,0,548+EPIX-KAT-4DC21-S076
207221,PL,RADIONETST,548,EPIX-KAT-4DC11-S025,178.216.42.35,2001:7f8:5b::572,4C:5E:0C:D1:61:00,Routerboard.com,0,548+EPIX-KAT-4DC11-S025
196927,PL,REGIONALTK,548,EPIX-WAR-LI01-S111,178.216.42.38,2001:7f8:5b::575,00:14:f6:d9:12:76,Juniper Networks,0,548+EPIX-WAR-LI01-S111
203505,PL,WIECZORTE,548,EPIX-KAT-4DC21-S073,178.216.42.44,2001:7f8:5b::587,B8:69:F4:09:ED:83,Routerboard.com,0,548+EPIX-KAT-4DC21-S073
198397,PL,KRUCZNETSO,548,EPIX-KAT-4DC11-S020,178.216.42.49,2001:7f8:5b::592,24:fc:4e:a6:72:6c,Juniper Networks,0,548+EPIX-KAT-4DC11-S020
60964,PL,APPDISKRA,548,EPIX-KAT-3SF1-S041,178.216.42.5,2001:7f8:5b::531,4C:5E:0C:59:73:0B,Routerboard.com,0,548+EPIX-KAT-3SF1-S041
196858,PL,BETASOFT-AS,548,EPIX-KAT-ALT-S046,178.216.42.50,2001:7f8:5b::600,00:11:BC:0C:EC:19,"Cisco Systems, Inc",0,548+EPIX-KAT-ALT-S046
206432,PL,TRESTONSC,548,EPIX-KAT-4DC21-S072,178.216.42.51,2001:7f8:5b::594,74:4D:28:27:DA:8B,Routerboard.com,0,548+EPIX-KAT-4DC21-S072
49743,PL,FINEMEDIAW,548,EPIX-KAT-4DC21-S076,178.216.42.53,2001:7f8:5b::596,00:30:88:1b:9b:65,Ericsson,0,548+EPIX-KAT-4DC21-S076
47942,IE,Regional Broadband,20,swi1-kcp1-2,185.6.36.127,2001:7f8:18::127,c4:ad:34:d3:e7:85,Routerboard.com,0,20+swi1-kcp1-2
209597,PL,MKNETPEPOW,548,EPIX-KAT-4DC11-S026,178.216.42.54,2001:7f8:5b::597,b8:ac:6f:7e:59:aa,Dell Inc.,0,548+EPIX-KAT-4DC11-S026
200602,PL,GBNPLTYCHY,548,EPIX-KAT-4DC11-S021,178.216.42.57,2001:7f8:5b::604,90:e2:ba:37:56:5c,Intel Corporate,0,548+EPIX-KAT-4DC11-S021
47884,PL,JPKSTRASZ,548,EPIX-KAT-4DC11-S020,178.216.42.58,2001:7f8:5b::605,00:10:18:30:6a:20,Broadcom,0,548+EPIX-KAT-4DC11-S020
15967,PL,nazwa.pl,548,EPIX-KAT-4DC12-S091,178.216.42.6,2001:7f8:5b::532,88:e6:4b:cf:7c:9d,Juniper Networks,0,548+EPIX-KAT-4DC12-S091
51409,IE,SectorSix,20,swi1-pwt1-1,185.6.36.137,,88:1d:fc:78:0f:10,"Cisco Systems, Inc",0,20+swi1-pwt1-1
201695,PL,ALARMADI,548,EPIX-KAT-4DC11-S022,178.216.42.60,2001:7f8:5b::607,74:4d:28:64:98:f1,Routerboard.com,0,548+EPIX-KAT-4DC11-S022
50584,PL,NDI,548,EPIX-KAT-4DC21-S071,178.216.42.61,2001:7f8:5b::612,28:de:e5:70:19:7d,"HUAWEI TECHNOLOGIES CO.,LTD",0,548+EPIX-KAT-4DC21-S071
198098,PL,ARTKOMNET,548,EPIX-KAT-4DC21-S073,178.216.42.70,2001:7f8:5b::626,C4:AD:34:31:AC:47,Routerboard.com,0,548+EPIX-KAT-4DC21-S073
197721,PL,USKOZDEBA,548,EPIX-KAT-4DC21-S072,178.216.42.76,2001:7f8:5b::634,4C:5E:0C:64:70:D4,Routerboard.com,0,548+EPIX-KAT-4DC21-S072
136907,IE,China Mobile International Limited (Huawei),20,swi1-nwb1-1,185.6.36.154,2001:7f8:18::154,4c:f5:5b:31:a3:35,"HUAWEI TECHNOLOGIES CO.,LTD",0,20+swi1-nwb1-1
1820,PL,Wnet,548,EPIX-KAT-4DC21-S074,178.216.42.79,2001:7f8:5b::637,c8:e7:f0:1f:73:27,Juniper Networks,0,548+EPIX-KAT-4DC21-S074
40961,PL,POLMEXKRA,548,EPIX-KAT-4DC11-S022,178.216.42.81,2001:7f8:5b::639,ac:1f:6b:2c:5e:8d,"Super Micro Computer, Inc.",0,548+EPIX-KAT-4DC11-S022
200562,IE,Welltel,20,swi1-cwt1-2,185.6.36.78,2001:7f8:18::78,e4:fc:82:dd:4e:90,Juniper Networks,0,20+swi1-cwt1-2
209817,PL,MULTINETPZ,548,EPIX-KAT-4DC11-S022,178.216.42.85,2001:7f8:5b::644,b4:fb:e4:ca:ea:32,Ubiquiti Networks Inc.,0,548+EPIX-KAT-4DC11-S022
200565,IE,Ivertec,20,swi1-pwt1-1,185.6.36.151,,88:90:09:86:e4:78,Juniper Networks,0,20+swi1-pwt1-1
15967,PL,nazwa.pl,548,EPIX-WAR-LI01-S115,178.216.42.86,2001:7f8:5b::645,88:e6:4b:cf:78:ab,Juniper Networks,0,548+EPIX-WAR-LI01-S115
35434,PL,PIRXNET-AS,548,EPIX-KAT-4DC21-S075,178.216.42.88,2001:7f8:5b::652,00:17:cb:7f:64:db,Juniper Networks,0,548+EPIX-KAT-4DC21-S075
207500,PL,MARTCOM,548,EPIX-KAT-4DC11-S023,178.216.42.91,2001:7f8:5b::655,6c:b3:11:3c:ac:14,"Shenzhen Lianrui Electronics Co.,Ltd",0,548+EPIX-KAT-4DC11-S023
198713,PL,PIOTRGALAS,548,EPIX-KAT-4DC11-S025,178.216.42.93,2001:7f8:5b::657,6c:b3:11:07:2b:46,"Shenzhen Lianrui Electronics Co.,Ltd",0,548+EPIX-KAT-4DC11-S025
212754,PL,SIPLWADO,548,EPIX-KAT-4DC21-S072,178.216.42.94,2001:7f8:5b::712,00:90:fa:cf:69:22,Emulex Corporation,0,548+EPIX-KAT-4DC21-S072
1850,IS,ISNIC Inc.,33,ht-rsw04,195.130.211.8,2001:7f8:48::8,,,0,33+ht-rsw04
33922,LT,"UAB ""Nacionalinis telekomunikacijų tinklas""",741,P26-SW,77.241.206.27,,00:8a:96:c7:f4:10,"Cisco Systems, Inc",0,741+P26-SW
1850,IS,ISNIC Inc.,33,tg-rsw03,195.130.211.9,2001:7f8:48::9,,,0,33+tg-rsw03
2603,IS,NORDUnet A/S,33,tg-rsw03,195.130.211.12,2001:7f8:48::12,,,1,33+tg-rsw03
3856,IS,Packet Clearing House,33,ht-rsw04,195.130.211.30,2001:7f8:48::30,,,0,33+ht-rsw04
49602,LT,Micronet,741,J13-SW,77.241.206.37,,,,0,741+J13-SW
6677,IS,Mila ehf,33,tg-rsw03,195.130.211.11,2001:7f8:48::11,,,0,33+tg-rsw03
12969,IS,Syn HF / Vodafone Iceland,33,ht-rsw04,195.130.211.43,2001:7f8:48::43,,,0,33+ht-rsw04
15474,IS,RHnet Inc.,33,tg-rsw03,195.130.211.10,2001:7f8:48::10,,,0,33+tg-rsw03
24743,IS,Snerpa Inc.,33,mh-rsw01,195.130.211.16,2001:7f8:48::16,,,0,33+mh-rsw01
25509,IS,Hringidan ehf / Vortex Inc,33,ht-rsw04,195.130.211.39,2001:7f8:48::39,,,0,33+ht-rsw04
25509,IS,Hringidan ehf / Vortex Inc,33,tg-rsw03,195.130.211.15,2001:7f8:48::15,,,0,33+tg-rsw03
29689,IS,ORIGO HF.,33,mh-rsw01,195.130.211.47,2001:7f8:48::47,,,0,33+mh-rsw01
31441,IS,Reykjavik Fiber Network,33,ht-rsw04,195.130.211.21,2001:7f8:48::21,,,0,33+ht-rsw04
30818,IS,Advania,33,tg-rsw03,195.130.211.44,2001:7f8:48::44,,,0,33+tg-rsw03
43892,IS,Sensa ehf,33,ht-rsw04,195.130.211.23,2001:7f8:48::23,,,0,33+ht-rsw04
43892,IS,Sensa ehf,33,tg-rsw03,195.130.211.14,2001:7f8:48::14,,,0,33+tg-rsw03
44735,IS,Nova hf,33,ht-rsw04,195.130.211.48,2001:7f8:48::48,,,0,33+ht-rsw04
44735,IS,Nova hf,33,tg-rsw03,195.130.211.28,2001:7f8:48::28,,,0,33+tg-rsw03
209045,IS,Genesis Cloud GmbH,33,mh-rsw01,195.130.211.35,2001:7f8:48::35,,,0,33+mh-rsw01
559,CH,SWITCH,34,mlx-glb,91.206.52.53,2001:7f8:24::35,00:32:17:d0:40:10,"Cisco Systems, Inc",1,34+mlx-glb
559,CH,SWITCH,34,mlx-zh4,91.206.52.245,2001:7f8:24::f5,a8:0c:0d:53:c7:31,"Cisco Systems, Inc",1,34+mlx-zh4
2686,CH,AT&T Global Network Services (UK) BV - Branch,34,mlx-glb,91.206.52.202,2001:7f8:24::ca,80:a2:35:5c:98:5a,Edgecore Networks Corporation,0,34+mlx-glb
3303,CH,Swisscom,34,mlx-glb,91.206.52.171,2001:7f8:24::ab,88:e6:4b:d1:00:16,Juniper Networks,1,34+mlx-glb
6461,CH,Zayo,34,mlx-zh4,91.206.52.115,2001:7f8:24::73,22:42:9c:9d:6f:c4,,1,34+mlx-zh4
6772,CH,ImproWare AG,34,mlx-glb,91.206.53.29,2001:7f8:24::11d,fc:0a:81:f9:ac:28,"Extreme Networks, Inc.",0,34+mlx-glb
6776,CH,TheNet Internet Services AG,34,mlx-zh4,91.206.52.35,2001:7f8:24::23,ac:1f:6b:2c:12:ae,"Super Micro Computer, Inc.",0,34+mlx-zh4
6898,CH,SERVER.swiss sagl,34,mlx-glb,91.206.52.50,2001:7f8:24::32,d8:18:d3:11:f0:7a,Juniper Networks,0,34+mlx-glb
8220,CH,Colt Technology Services GmbH,34,mlx-zh4,91.206.52.172,2001:7f8:24::ac,0c:59:9c:bf:ab:86,Juniper Networks,1,34+mlx-zh4
8283,CH,Netwerkvereniging ColoClue,34,mlx-rue,91.206.53.24,2001:7f8:24::118,64:9d:99:b1:39:13,FS COM INC,1,34+mlx-rue
15169,LT,Google LLC,741,Frankfurt_FR5,77.241.206.42,2001:1ab8:8486::42,,,1,741+Frankfurt_FR5
6769,LT,INFOSTRUKTURA,741,P26-SW2,77.241.206.46,,b0:aa:77:82:3f:80,"Cisco Systems, Inc",0,741+P26-SW2
42774,LT,Blue Bridge,741,P26-SW,77.241.206.48,,,,0,741+P26-SW
20846,LT,PARABOLE,741,KNS-Koordinate,77.241.206.54,,,,0,741+KNS-Koordinate
39007,LT,BALTICUM-TV,741,KLP-LE,77.241.206.56,,00:1a:30:28:52:80,"Cisco Systems, Inc",0,741+KLP-LE
198651,LT,HOSTLINE,741,P26-SW,77.241.206.58,2001:1ab8:8486::58,00:07:43:13:53:88,Chelsio Communications,0,741+P26-SW
8764,LT,"Telia Lietuva, AB",741,P26-SW,77.241.206.67,2001:1ab8:8486::67,48:d5:39:6a:0f:a5,"HUAWEI TECHNOLOGIES CO.,LTD",0,741+P26-SW
35135,LT,Lietuvos Bankas,741,L160C-SW,77.241.206.70,,c4:71:fe:3c:0d:01,"Cisco Systems, Inc",0,741+L160C-SW
210126,LT,DELFI,741,L160C-SW,77.241.206.72,,,,0,741+L160C-SW
44358,LT,Kaunas University of Technology,741,L160C-SW,77.241.206.78,2001:1ab8:8486::78,3c:fd:fe:31:e1:40,Intel Corporate,0,741+L160C-SW
34120,LT,Verslo Tiltas,741,J13-SW,77.241.206.80,2001:1ab8:8486::80,3c:fd:fe:9c:b9:8d,Intel Corporate,0,741+J13-SW
43627,LT,KLI,741,J13-SW,77.241.206.82,,90:e2:ba:1d:a4:d8,Intel Corporate,0,741+J13-SW
24651,,BALTICOM,741,,77.241.206.94,2001:1ab8:8486::94,54:75:d0:af:36:7f,"Cisco Systems, Inc",0,741
62179,LT,Ekofon,741,HPE-IRF-J13,77.241.206.96,2001:1ab8:8486::96,08:81:f4:8d:6c:49,Juniper Networks,0,741+HPE-IRF-J13
56630,LT,"Melbicom, LLC",741,HPE-IRF-J13,77.241.206.68,2001:1ab8:8486::68,b0:c6:9a:e7:9f:c0,Juniper Networks,0,741+HPE-IRF-J13
61307,,STV,741,,77.241.206.102,,58:8d:09:bf:11:00,"Cisco Systems, Inc",0,741
28917,LT,Fiord,741,HPE-IRF-J13,77.241.206.104,2001:1ab8:8486::104,84:03:28:63:60:3c,Juniper Networks,0,741+HPE-IRF-J13
141039,LT,Packethub S.A.,741,QFX5120-32C,77.241.206.108,2001:1ab8:8486::108,cc:48:3a:f8:1e:c5,Dell Inc.,0,741+QFX5120-32C
15908,LT,Medicinos bankas,741,EX-Stack-TR2-2,77.241.206.118,,d4:76:a0:21:06:fa,"Fortinet, Inc.",0,741+EX-Stack-TR2-2
210723,EE,Galeido Services Oy,741,5900AF-Tallin-InfonetDC,77.241.206.124,2001:1ab8:8486::124,,,0,741+5900AF-Tallin-InfonetDC
42,BO,Packet Clearing House AS42,941,SW-4500X,45.68.0.12,2801:11:a800:1::12,,,0,941+SW-4500X
25620,BO,COTAS RL,941,SW-4500X,45.68.0.4,2801:11:a800:1::4,,,0,941+SW-4500X
27839,BO,COMTECO R.L.,941,SW-4500X,45.68.0.5,2801:11:a800:1::5,,,1,941+SW-4500X
27882,BO,Telefónica Celular de Bolivia TELECEL SA,941,SW-4500X,45.68.0.3,2801:11:a800:1::3,,,0,941+SW-4500X
262159,BO,Digital TV CABLE,941,SW-4500X,45.68.0.10,2801:11:a800:1::10,,,0,941+SW-4500X
267685,BO,SIRIO TELECOMUNICACIONES,941,SW-2960,45.68.0.17,2801:11:a800:1::17,,,0,941+SW-2960
6939,CA,Hurricane Electric,811,sw1-pcl-ott,206.82.110.13,2001:504:96::110:13,40:88:2f:be:a3:60,"Extreme Networks, Inc.",0,811+sw1-pcl-ott
18655,CA,OGIX Route Servers,811,sw1-pcl-ott,206.82.110.1,2001:504:96::110:1,6e:89:92:23:1c:e7,,1,811+sw1-pcl-ott
18655,CA,OGIX Route Servers,811,sw1-pcl-ott,206.82.110.1,2001:504:96::110:1,0c:c4:7a:1f:d0:db,"Super Micro Computer, Inc.",1,811+sw1-pcl-ott
18655,CA,OGIX Route Servers,811,sw2-fss-ott,206.82.110.1,2001:504:96::110:1,0a:e6:f6:e5:51:f3,,1,811+sw2-fss-ott
18655,CA,OGIX Route Servers,811,sw2-fss-ott,206.82.110.1,2001:504:96::110:1,6e:89:92:23:1c:e7,,1,811+sw2-fss-ott
18655,CA,OGIX Route Servers,811,sw2-fss-ott,206.82.110.1,2001:504:96::110:1,0c:c4:7a:1f:d0:db,"Super Micro Computer, Inc.",1,811+sw2-fss-ott
18655,CA,OGIX Route Servers,811,sw1-pcl-ott,206.82.111.1,2001:504:96::111:1,,,1,811+sw1-pcl-ott
394354,CA,5G Networks Operations Pty Ltd,811,sw1-pcl-ott,206.82.110.11,2001:504:96::110:11,68:05:ca:a9:8d:bc,Intel Corporate,0,811+sw1-pcl-ott
395262,CA,CENGN - Centre of Excellence in Next Generation Networks,811,sw1-pcl-ott,206.82.110.10,2001:504:96::110:10,88:1d:fc:d4:a1:80,"Cisco Systems, Inc",1,811+sw1-pcl-ott
396477,CA,DNSnetworks Quebec,811,sw1-pcl-ott,206.82.110.16,,,,0,811+sw1-pcl-ott
138517,TW,Kusakabe Shi,1061,main switch,,2404:f4c0:f70e:1980::138:517,,,0,1061+main switch
