IXP Number (IX-F ID),Name,Metro,Switch Name,Switch Model,Software Version,Peering DB Facility ID,Coordinates,IPv4,IPv6,MANRS,ASN Sum,IXP Switch
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.dx2.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,1,765+edge01.dx2.fra
902,DE-CIX ORD (DE-CIX Chicago),,core01.dx2.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+core01.dx2.fra
765,DE-CIX LIS (DE-CIX Lisbon),,backhaul02.dx2.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+backhaul02.dx2.fra
902,DE-CIX ORD (DE-CIX Chicago),,core01.dx6.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+core01.dx6.fra
765,DE-CIX LIS (DE-CIX Lisbon),,backhaul03.dx2.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+backhaul03.dx2.fra
902,DE-CIX ORD (DE-CIX Chicago),,core01.dx9.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+core01.dx9.fra
765,DE-CIX LIS (DE-CIX Lisbon),,backhaul04.fra2.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+backhaul04.fra2.fra
902,DE-CIX ORD (DE-CIX Chicago),,backhaul01.nyc13.nyc,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+backhaul01.nyc13.nyc
765,DE-CIX LIS (DE-CIX Lisbon),,backhaul01.dx8.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+backhaul01.dx8.fra
902,DE-CIX ORD (DE-CIX Chicago),,backhaul01.nyc12.nyc,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+backhaul01.nyc12.nyc
765,DE-CIX LIS (DE-CIX Lisbon),,sw001.dxb,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+sw001.dxb
902,DE-CIX ORD (DE-CIX Chicago),,edge01.dxb1.dxb,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.dxb1.dxb
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.ist1.ist,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.ist1.ist
902,DE-CIX ORD (DE-CIX Chicago),,edge02.dx12.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge02.dx12.fra
765,DE-CIX LIS (DE-CIX Lisbon),,core01.dx6.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+core01.dx6.fra
902,DE-CIX ORD (DE-CIX Chicago),,edge02.nyc6.nyc,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge02.nyc6.nyc
765,DE-CIX LIS (DE-CIX Lisbon),,core01.fra12.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+core01.fra12.fra
902,DE-CIX ORD (DE-CIX Chicago),,edge02.fra2.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge02.fra2.fra
765,DE-CIX LIS (DE-CIX Lisbon),,backhaul01.nyc13.nyc,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+backhaul01.nyc13.nyc
902,DE-CIX ORD (DE-CIX Chicago),,edge02.fra6.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge02.fra6.fra
765,DE-CIX LIS (DE-CIX Lisbon),,backhaul01.ist3.ist,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+backhaul01.ist3.ist
902,DE-CIX ORD (DE-CIX Chicago),,edge02.dus1.dus,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge02.dus1.dus
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.dxb2.dxb,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.dxb2.dxb
902,DE-CIX ORD (DE-CIX Chicago),,core01.nyc2.nyc,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+core01.nyc2.nyc
765,DE-CIX LIS (DE-CIX Lisbon),,edge02.ham1.ham,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge02.ham1.ham
902,DE-CIX ORD (DE-CIX Chicago),,edge01.fra10.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.fra10.fra
765,DE-CIX LIS (DE-CIX Lisbon),,edge02.dx12.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge02.dx12.fra
902,DE-CIX ORD (DE-CIX Chicago),,edge01.kul1.kul,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.kul1.kul
765,DE-CIX LIS (DE-CIX Lisbon),,edge02.fra2.fra,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge02.fra2.fra
902,DE-CIX ORD (DE-CIX Chicago),,edge01.kul2.kul,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.kul2.kul
765,DE-CIX LIS (DE-CIX Lisbon),,edge02.dus1.dus,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge02.dus1.dus
902,DE-CIX ORD (DE-CIX Chicago),,edge01.ord1.ord,,,,,149.112.11.0/24,2001:504:102::/64,1,17,902+edge01.ord1.ord
765,DE-CIX LIS (DE-CIX Lisbon),,edge02.mrs1.mrs,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,1,765+edge02.mrs1.mrs
902,DE-CIX ORD (DE-CIX Chicago),,edge01.bwn1.bwn,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.bwn1.bwn
765,DE-CIX LIS (DE-CIX Lisbon),,core01.nyc1.nyc,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+core01.nyc1.nyc
902,DE-CIX ORD (DE-CIX Chicago),,edge01.ric1.ric,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.ric1.ric
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.kul1.kul,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.kul1.kul
902,DE-CIX ORD (DE-CIX Chicago),,edge03.ham1.ham,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge03.ham1.ham
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.kul2.kul,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.kul2.kul
902,DE-CIX ORD (DE-CIX Chicago),,edge01.dfw10.dfw,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.dfw10.dfw
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.jhb1.jhb,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.jhb1.jhb
902,DE-CIX ORD (DE-CIX Chicago),,edge01.nyc17.nyc,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.nyc17.nyc
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.ord1.ord,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.ord1.ord
902,DE-CIX ORD (DE-CIX Chicago),,edge01.cid1.cid,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.cid1.cid
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.bwn1.bwn,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.bwn1.bwn
902,DE-CIX ORD (DE-CIX Chicago),,edge02.lis1.lis,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge02.lis1.lis
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.ric1.ric,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.ric1.ric
902,DE-CIX ORD (DE-CIX Chicago),,edge01.cmh1.cmh,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.cmh1.cmh
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.ric3.ric,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.ric3.ric
907,BFIX Bobo-Dioulasso (Burkina Faso Internet Exchange Point),Bobo-Dioulasso,sw-bfix-bobo-3,Unknown,,,,196.60.76.0/24,,0,3,907+sw-bfix-bobo-3
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.dfw10.dfw,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.dfw10.dfw
921,Charlotte-IX (Ninja-IX),Morrisville,CLT-FLX-RAL,DCS-7050QX-32S,,5007,"35.84984,-78.829017",206.71.143.0/24,2001:504:78::/64,0,1,921+CLT-FLX-RAL
765,DE-CIX LIS (DE-CIX Lisbon),,edge02.nyc8.nyc,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,1,765+edge02.nyc8.nyc
922,Dallas-IX (Ninja-IX),Irving,DAL-QTS-SW1,DCS-7050QX-32S,,3363,"32.89709,-96.982993",206.71.139.0/24,2001:504:75::/64,0,9,922+DAL-QTS-SW1
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.cae1.cae,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.cae1.cae
927,Vegas-IX (Ninja-IX),Las Vegas,LAS-ECX-SW1,Unknown,,1918,"36.065272,-115.130816",206.71.8.0/24,2001:504:68::/64,0,13,927+LAS-ECX-SW1
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.phx1.phx,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.phx1.phx
952,IXPN_KANO (INTERNET EXCHANGE POINT OF NIGERIA),Nassarawa,ixp-kan-sw1,Cat37xx Stacking,,7283,,196.216.150.128/25,2001:43f8:bb1:150::/64,0,6,952+ixp-kan-sw1
765,DE-CIX LIS (DE-CIX Lisbon),,edge02.ist1.ist,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge02.ist1.ist
963,SONIX Stockholm (Sweden Open Network Internet Exchange),Stockholm,ixp-kn7-sw1,S5232F-ON,,1053,"59.339137,18.085151",185.1.215.0/24,2001:7f8:117::/64,0,4,963+ixp-kn7-sw1
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.cid1.cid,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.cid1.cid
965,IXSal (Punto de Intercambio de Tráfico de Internet de El Salvador),San Salvador,SW-01,DCS-7280SE-72,,,,168.243.16.0/24,2800:90:16::/64,1,3,965+SW-01
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.ist5.ist,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.ist5.ist
969,Aprosva LAN 1 (Asociación de Proveedores de Servicio de Valor Agregado(APROSVA)),La Troncal,MJC-SW01,Unknown,,,,170.82.113.0/24,2803:C2C0::/48,0,3,969+MJC-SW01
765,DE-CIX LIS (DE-CIX Lisbon),,edge01.cmh1.cmh,,,,,185.1.131.0/24,2001:7f8:d5::/64,1,0,765+edge01.cmh1.cmh
969,Aprosva LAN 1 (Asociación de Proveedores de Servicio de Valor Agregado(APROSVA)),La Troncal,AMB-SW01,Unknown,,,,170.82.113.0/24,2803:C2C0::/48,0,1,969+AMB-SW01
768,KAZNIX LAN1 (KazNIX),Semey,WS-C3750X,Cat37xx Stacking,,6306,,185.79.213.0/24,2a01:7640:9400::/64,0,5,768+WS-C3750X
969,Aprosva LAN 1 (Asociación de Proveedores de Servicio de Valor Agregado(APROSVA)),La Troncal,TRF-SW02,Unknown,,,,170.82.113.0/24,2803:C2C0::/48,0,1,969+TRF-SW02
772,EIX Chennai (Extreme Internet Exchange India),Chennai,andromeda.maa,S6720-54C-EI-48S-AC,,552,,45.120.251.0/24,2001:df2:1900:3::/64,0,16,772+andromeda.maa
977,National (Hangzhou) New-Type Internet Exchange Point,hangzhou,,,,,,,,0,23,977
772,EIX Chennai (Extreme Internet Exchange India),Chennai,reticulum.maa,CE8861EI,,552,,45.120.251.0/24,2001:df2:1900:3::/64,0,8,772+reticulum.maa
986,Netnod Helsinki (Netnod Helsinki),Helsinki,ag1g-pbt.hel.netnod.se,,,,,185.1.230.0/25/25,2001:7f8:122::/49/49,0,3,986+ag1g-pbt.hel.netnod.se
775,LocIX (LOCIX Internet Exchange Frankfurt),Frankfurt am Main,vSwitch-stefan6-sunshine,,,927,,185.1.166.0/23,2001:7f8:f2:e1::/64,0,13,775+vSwitch-stefan6-sunshine
986,Netnod Helsinki (Netnod Helsinki),Helsinki,ag1b-he7.hel.netnod.se,,,,,185.1.230.0/25/25,2001:7f8:122::/49/49,0,1,986+ag1b-he7.hel.netnod.se
775,LocIX (LOCIX Internet Exchange Frankfurt),Frankfurt am Main,stefan6-switch03,,,927,,185.1.166.0/23,2001:7f8:f2:e1::/64,0,6,775+stefan6-switch03
986,Netnod Helsinki (Netnod Helsinki),Helsinki,ag1g-he7.hel.netnod.se,,,,,185.1.230.0/25/25,2001:7f8:122::/49/49,0,1,986+ag1g-he7.hel.netnod.se
775,LocIX (LOCIX Internet Exchange Frankfurt),Frankfurt am Main,vSwitch-stefan6-blade15,,,927,,185.1.166.0/23,2001:7f8:f2:e1::/64,0,23,775+vSwitch-stefan6-blade15
986,Netnod Helsinki (Netnod Helsinki),Helsinki,ag1b-he7.hel.netnod.se,,,,,185.1.230.128/25/25,2001:7f8:122:8000::/49/49,0,1,986+ag1b-he7.hel.netnod.se
775,LocIX (LOCIX Internet Exchange Frankfurt),Frankfurt,servperso-dusseldorf-switch01,,,,,185.1.166.0/23,2001:7f8:f2:e1::/64,0,6,775+servperso-dusseldorf-switch01
2,AMS-IX,Amsterdam,pxc-eq3-160,,,,,194.62.128.0/24,2001:67c:608::/64,1,17,2+pxc-eq3-160
775,LocIX (LOCIX Internet Exchange Frankfurt),Frankfurt am Main,vSwitch-stefan6-blade26,,,927,,185.1.166.0/23,2001:7f8:f2:e1::/64,0,0,775+vSwitch-stefan6-blade26
800,KIXP Icolo Mombasa (Kenya Internet Exchange Point),Mombasa,switch2-icolo-mba1-peering,X695-48Y-8C,,5019,"-4.007796,39.597553",196.60.68.0/24,2001:43F8:C0:1::/64,0,0,800+switch2-icolo-mba1-peering
2,AMS-IX,Amsterdam,pxc-eqx-118,,,,,194.62.128.0/24,2001:67c:608::/64,1,6,2+pxc-eqx-118
807,GABIX LIBREVILLE (Gabon Internet eXchange),Libreville,sw2.peer.ct1,Catalyst L3 Switch,,5145,"0.522265,9.393191",196.223.39.0/24,,0,3,807+sw2.peer.ct1
811,OGIX-LAN (Ottawa Gatineau Internet Exchange),Ottawa,sw1-pcl-ott,DCS-7020SR-24C2,,5555,"45.340247,-75.910181",206.82.110.0/23,2001:504:96::/64,1,8,811+sw1-pcl-ott
2,AMS-IX,Amsterdam,pxc-eqx-165,,,,,194.62.128.0/24,2001:67c:608::/64,1,14,2+pxc-eqx-165
814,InteRed LAN1 (InteRed),Ciudad de Panamá,SW-IXP-01,DCS-7280SR-48C6,,,,179.0.201.2/24,2801:17:c000:201::/64,1,12,814+SW-IXP-01
2,AMS-IX,Amsterdam,pxc-eun-113,,,,,194.62.128.0/24,2001:67c:608::/64,1,8,2+pxc-eun-113
814,InteRed LAN1 (InteRed),Ciudad de Panamá,SW-IXP-02,DCS-7280SR-48C6,,,,179.0.201.2/24,2801:17:c000:201::/64,1,8,814+SW-IXP-02
820,STHIX - Sundsvall (Stockholm Internet eXchange AB),Sundsvall,sw1-sv2,DCS-7050S-52,,,,185.1.142.0/24,2001:7f8:dd::/64,1,2,820+sw1-sv2
2,AMS-IX,Amsterdam,pxc-nik-112,,,,,194.62.128.0/24,2001:67c:608::/64,1,10,2+pxc-nik-112
820,STHIX - Sundsvall (Stockholm Internet eXchange AB),Sundsvall,sw1-sv3,DCS-7050S-52,,,,185.1.142.0/24,2001:7f8:dd::/64,1,2,820+sw1-sv3
830,IXPY LAN 1 (Punto de Intercambio de Internet del Paraguay),San Lorenzo,sw-01,n3000,,3462,"-25.337508,-57.52245",201.217.14.0/24,2001:1320:cafe::/48,1,8,830+sw-01
835,EdgeIX Adelaide (EdgeIX),Adelaide,pe1adl2,DCS-7050QX-32S,,4044,"-34.732838,138.636154",103.136.101.0/25,2001:df0:680:2::/64,1,7,835+pe1adl2
2,AMS-IX,Amsterdam,pxc-tc6-164,,,,,194.62.128.0/24,2001:67c:608::/64,1,14,2+pxc-tc6-164
835,EdgeIX Adelaide (EdgeIX),Adelaide,pe1adl3,DCS-7050SX-96,,3905,"-34.926518,138.593996",103.136.101.0/25,2001:df0:680:2::/64,1,8,835+pe1adl3
836,EdgeIX Hobart (EdgeIX),,pe1hba1,DCS-7050SX-96,,,,103.136.100.128/25,2001:df0:680:1::/64,1,7,836+pe1hba1
2,AMS-IX,Amsterdam,pxc-tel-140,,,,,194.62.128.0/24,2001:67c:608::/64,1,9,2+pxc-tel-140
838,EdgeIX Perth (EdgeIX),Malaga,pe1per1,DCS-7280QR-C36,,1940,"-31.864402,115.895935",103.136.102.0/24,2001:df0:680:3::/64,1,33,838+pe1per1
840,EdgeIX Sydney (EdgeIX),Sydney,pe1syd4,DCS-7050QX-32S,,1023,"-33.915371,151.193883",202.77.88.0/23,2001:df0:680:5::/64,1,5,840+pe1syd4
840,EdgeIX Sydney (EdgeIX),Sydney,pe2syd1,DCS-7508N,,131,"-33.921868,151.188025",202.77.88.0/23,2001:df0:680:5::/64,1,50,840+pe2syd1
2,AMS-IX,Amsterdam,pxc-sar-102,,,,,195.60.82.128/26,,1,6,2+pxc-sar-102
841,EdgeIX Melbourne (EdgeIX),Melbourne,pe1mel1,DCS-7280QR-C36,,1339,"-37.821705,144.931061",202.77.90.0/23,2001:df0:680:6::/64,1,23,841+pe1mel1
841,EdgeIX Melbourne (EdgeIX),Melbourne,pe1mel2,DCS-7280QR-C36,,1988,"-37.821681,144.915458",202.77.90.0/23,2001:df0:680:6::/64,1,14,841+pe1mel2
2,AMS-IX,Amsterdam,pxc-eq3-171,,,,,195.60.82.128/26,,1,6,2+pxc-eq3-171
843,LLHOST INC. SRL,Katowice,PL-IX-SW1,nXXXX,,3496,"50.253609,19.003115",5.101.92.0/22,2001:678:4fc::/48,1,3,843+PL-IX-SW1
843,LLHOST INC. SRL,Katowice,PL-IX-TUN1,Unknown,,3496,"50.253609,19.003115",5.101.92.0/22,2001:678:4fc::/48,1,16,843+PL-IX-TUN1
843,LLHOST INC. SRL,Warsaw,PLWAW-SW2,nXXXX,,509,"52.227354,21.003357",5.101.92.0/22,2001:678:4fc::/48,1,2,843+PLWAW-SW2
2,AMS-IX,Amsterdam,pxc-tc5-144,,,,,195.60.82.128/26,,1,17,2+pxc-tc5-144
843,LLHOST INC. SRL,Katowice,PL-IX-SW2,nXXXX,,3496,"50.253609,19.003115",5.101.92.0/22,2001:678:4fc::/48,1,7,843+PL-IX-SW2
845,BatamIX Jakarta (Batam Internet Exchange),Jakarta Selatan,NX3064-M23D,nXXXX,,5657,"-6.253714,106.832834",27.124.87.0/24,2402:d680:1000:4::/64,1,2,845+NX3064-M23D
845,BatamIX Jakarta (Batam Internet Exchange),Jakarta Selatan,vswitch02,Unknown,,5657,"-6.253714,106.832834",27.124.87.0/24,2402:d680:1000:4::/64,1,0,845+vswitch02
845,BatamIX Jakarta (Batam Internet Exchange),Jakarta Selatan,QFX3-SP33D,qfx3500s,,5657,"-6.253714,106.832834",27.124.87.0/24,2402:d680:1000:4::/64,1,0,845+QFX3-SP33D
2,AMS-IX,Amsterdam,pxc-tel-147,,,,,195.60.82.128/26,,1,6,2+pxc-tel-147
850,OhioIX (Ohio IX),Columbus,ohioix-csw02.cmh,DCS-7060CX2-32S,,2378,"40.116491,-83.001985",206.53.204.0/24,2001:504:64:100::/64,0,3,850+ohioix-csw02.cmh
850,OhioIX (Ohio IX),Columbus,ohioix-csw04.cmh,DCS-7280SR2K-48C6-M,,2378,"40.116491,-83.001985",206.53.204.0/24,2001:504:64:100::/64,0,12,850+ohioix-csw04.cmh
2,AMS-IX,Amsterdam,pxc-dg1-167,,,,,195.60.82.128/26,,1,3,2+pxc-dg1-167
850,OhioIX (Ohio IX),Columbus,bresco-180broad,qfx5100-48s-6q,,3891,"39.963223,-82.995858",206.53.204.0/24,2001:504:64:100::/64,0,1,850+bresco-180broad
2,AMS-IX,Amsterdam,pxc-dr1-174,,,,,195.60.82.128/26,,1,11,2+pxc-dr1-174
850,OhioIX (Ohio IX),Columbus,bresco-dttc-a,qfx5100-48s-6q,,3890,"39.959803,-82.988601",206.53.204.0/24,2001:504:64:100::/64,0,2,850+bresco-dttc-a
850,OhioIX (Ohio IX),Westerville,bresco-weconnect,qfx5100-48s-6q,,7142,"40.123627,-82.943999",206.53.204.0/24,2001:504:64:100::/64,0,1,850+bresco-weconnect
2,AMS-IX,Amsterdam,pxc-eun-166,,,,,195.60.82.128/26,,1,3,2+pxc-eun-166
850,OhioIX (Ohio IX),Cleveland,ohioix-rsw01.cle,Unknown,,2975,"41.506167,-81.68395",206.53.204.0/24,2001:504:64:100::/64,0,2,850+ohioix-rsw01.cle
853,QCIX Main (Quad Cities Internet Exchange),Waterloo,QCIX-Waterloo-SW01,DCS-7050S-52,,7706,"42.488836,-92.330614",206.83.43.0/24,,0,25,853+QCIX-Waterloo-SW01
2,AMS-IX,Amsterdam,pxc-tc6-164,,,,,195.60.82.128/26,,1,14,2+pxc-tc6-164
853,QCIX Main (Quad Cities Internet Exchange),Davenport,Davenport QCIX Switch,DCS-7050S-52,,7705,"41.548129,-90.621185",206.83.43.0/24,,0,24,853+Davenport QCIX Switch
860,DE-CIX  Chennai (DE-CIX Interwire Internet Services Pvt Ltd),Chennai,maa-02-ixp01,mx960,,6778,"13.068351,80.278869",103.228.174.0/24,2400:d180:68::0/64,0,23,860+maa-02-ixp01
2,AMS-IX,Amsterdam,pxc-tel-140,,,,,195.60.82.128/26,,1,9,2+pxc-tel-140
864,TR-IX (Turk IX),Denizli,NI Denizli Switch 0,Unknown,,7914,"37.738157,29.103938",185.1.158.0/24,2001:7f8:ea::/64,0,2,864+NI Denizli Switch 0
2,AMS-IX,Amsterdam,pxc-tel-141,,,,,195.60.82.128/26,,1,8,2+pxc-tel-141
876,InterAUS Perth (InterAUS Perth: Australia Community Internet Exchange),Perth,switch-01,,,,,,2407:c280:aaaa:6000::/64,0,4,876+switch-01
884,STLIX (Saint Louis Internet Exchange),St. Louis,sw1.stl.stlix.net,,,332,"38.625536,-90.195238",206.83.12.0/24,2001:504:98::0/64,0,5,884+sw1.stl.stlix.net
884,STLIX (Saint Louis Internet Exchange),St. Louis,sw2.stl.stlix.net,,,1978,"38.629332,-90.197305",206.83.12.0/24,2001:504:98::0/64,0,9,884+sw2.stl.stlix.net
2,AMS-IX,Amsterdam,pxc-sar-101,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,8,2+pxc-sar-101
884,STLIX (Saint Louis Internet Exchange),St. Louis,kcix.stlix.net,,,332,"38.625536,-90.195238",206.83.12.0/24,2001:504:98::0/64,0,5,884+kcix.stlix.net
888,GTIX LAN 1 (Guatemala Internet Traffic Exchange Point),Ciudad de Guatemala,Switch-Mikrotik1,Unknown,,4589,,168.234.79.0/24,,1,10,888+Switch-Mikrotik1
2,AMS-IX,Amsterdam,edge-tel-012,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,13,2+edge-tel-012
890,IXSY LAN 1 (Internet Exchange Services Yucatan),Yucatán,N_IXSY_N1,n3000,,,,45.164.110.0/24,2806:30c:2021:110::/64,1,0,890+N_IXSY_N1
2,AMS-IX,Amsterdam,pxc-sar-148,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,17,2+pxc-sar-148
891,IXDO (Punto de Intercambio de Internet de la República Dominicana),Santo Domingo,sw01,nXXXX,,,,45.184.132.0/24,2801:182:132::/64,1,3,891+sw01
892,Bangkok Neutral Internet Exchange Chiang Mai (BKNIX),Chiang Mai,nx1.cmi.bknix,nXXXX,,,,203.159.67.0/26,2001:deb:0:671::/64,0,2,892+nx1.cmi.bknix
892,Bangkok Neutral Internet Exchange Chiang Mai (BKNIX),Chiang Mai,nx2.cmi.bknix,Unknown,,,,203.159.67.0/26,2001:deb:0:671::/64,0,4,892+nx2.cmi.bknix
898,SpeedIX Internet Exchange (SpeedIX Internet Exchange),Amsterdam,SER-NIK-TR1,CE6870-48S6CQ-EI,,18,"52.356394,4.950837",185.12.14.0/24,2A00:1CA8:FF::/64,0,60,898+SER-NIK-TR1
2,AMS-IX,Amsterdam,pxc-tel-138,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,11,2+pxc-tel-138
898,SpeedIX Internet Exchange (SpeedIX Internet Exchange),Amsterdam,SER-GLO-TR1,CE6870-48S6CQ-EI,,63,"52.343984,4.828711",185.12.14.0/24,2A00:1CA8:FF::/64,0,4,898+SER-GLO-TR1
898,SpeedIX Internet Exchange (SpeedIX Internet Exchange),Amsterdam,SER-TDCG_AMS-TR1,S6700-24-EI,,1083,"52.392897,4.849214",185.12.14.0/24,2A00:1CA8:FF::/64,0,1,898+SER-TDCG_AMS-TR1
898,SpeedIX Internet Exchange (SpeedIX Internet Exchange),Delft,SER-TDCG_DLF-TR1,S6720-54C-EI-48S-AC,,1341,"51.987103,4.377522",185.12.14.0/24,2A00:1CA8:FF::/64,0,4,898+SER-TDCG_DLF-TR1
2,AMS-IX,Amsterdam,pxc-dr1-173,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,14,2+pxc-dr1-173
898,SpeedIX Internet Exchange (SpeedIX Internet Exchange),Dronten,SER-DRO-TR0,CE8850-32CQ-EI,,857,,185.12.14.0/24,2A00:1CA8:FF::/64,0,2,898+SER-DRO-TR0
898,SpeedIX Internet Exchange (SpeedIX Internet Exchange),Amsterdam,SER-NIK-TR0-NEW,CE8850-64CQ-EI,,18,"52.356394,4.950837",185.12.14.0/24,2A00:1CA8:FF::/64,0,3,898+SER-NIK-TR0-NEW
899,48 IX (48 IX),Tempe,sw1.phx1.48ix.net,7280SE,,1917,"33.395544,-111.97012",149.112.3.0/24,2001:504:14::/64,0,4,899+sw1.phx1.48ix.net
2,AMS-IX,Amsterdam,pxc-eqx-132,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,2,2+pxc-eqx-132
901,NCL-IX (NCL-IX),Newcastle,swi1-trs-1,DCS-7280SR-48C6,,8389,"55.016869,-1.500107",185.1.195.0/24,2001:7f8:34::/64,0,2,901+swi1-trs-1
2,AMS-IX,Haarlem,pxc-evo-143,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,17,2+pxc-evo-143
902,DE-CIX ORD (DE-CIX Chicago),,edge01.dx9.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.dx9.fra
902,DE-CIX ORD (DE-CIX Chicago),,backhaul02.dx2.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+backhaul02.dx2.fra
902,DE-CIX ORD (DE-CIX Chicago),,backhaul03.dx2.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+backhaul03.dx2.fra
2,AMS-IX,Amsterdam,pxc-glo-117,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,4,2+pxc-glo-117
902,DE-CIX ORD (DE-CIX Chicago),,backhaul04.fra2.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+backhaul04.fra2.fra
2,AMS-IX,Amsterdam,pxc-glo-135,,,,,193.105.101.128/26,2001:7f8:86:3::/64,1,11,2+pxc-glo-135
902,DE-CIX ORD (DE-CIX Chicago),,backhaul01.dx5.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+backhaul01.dx5.fra
902,DE-CIX ORD (DE-CIX Chicago),,backhaul01.dx9.fra,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+backhaul01.dx9.fra
902,DE-CIX ORD (DE-CIX Chicago),,edge01.dfw1.dfw,,,,,149.112.11.0/24,2001:504:102::/64,1,0,902+edge01.dfw1.dfw
